RNC,FileId,Time,Sequence No,Latitude,Longitude,Task Name,Call ID,Cell ID,App Throughput DL (kbit/s),App Throughput UL (kbit/s),Technology,Aggregate C/I (dB),RxLev (Sub) (dBm),RxQual (Sub),Tx Power (dBm),DL Coding Scheme,Ul Coding Scheme,DL RLC Throughput (kbps),UL RLC Throughput (kbps),DL LLC Throughput (kbps),UL LLC Throughput (kbps)
CTPA,10001005,2/3/2015 12:12:44 PM,196,-23.619182,-46.627733,FTP DL,7,5146,,,GPRS,,,,,2,2,,385.101,,
CTPA,10001005,2/3/2015 12:12:45 PM,197,-23.618997,-46.627708,FTP DL,7,5146,,,GPRS,,,,,2,1,,345.712,,
CTPA,10001005,2/3/2015 12:12:46 PM,198,-23.618895,-46.627697,FTP DL,7,5146,4.47,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:12:47 PM,199,-23.618895,-46.627697,FTP DL,7,5146,,,GPRS,,,,,2,2,,252.565,,
CTPA,10001005,2/3/2015 12:12:48 PM,200,-23.618787,-46.627678,FTP DL,7,5146,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:12:49 PM,201,-23.618677,-46.627660,FTP DL,7,5146,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:12:50 PM,202,-23.618565,-46.627640,FTP DL,7,5146,4.37,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:12:51 PM,203,-23.618452,-46.627618,FTP DL,7,5146,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:12:52 PM,204,-23.618335,-46.627595,FTP DL,7,5146,,,GPRS,,,,,2,2,,334.741,,
CTPA,10001005,2/3/2015 12:12:53 PM,205,-23.618218,-46.627573,FTP DL,7,5146,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:12:54 PM,206,-23.618103,-46.627548,FTP DL,7,5146,3.89,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:12:55 PM,207,-23.617988,-46.627522,FTP DL,7,5146,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:12:56 PM,208,-23.617875,-46.627497,FTP DL,7,5146,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:12:57 PM,209,-23.617758,-46.627470,FTP DL,7,5146,,,GPRS,,,,,2,1,,306.22,,
CTPA,10001005,2/3/2015 12:12:58 PM,210,-23.617642,-46.627445,FTP DL,7,5146,3.9,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:12:59 PM,211,-23.617528,-46.627418,FTP DL,7,5146,,,GPRS,,,,,2,2,,368.61,,
CTPA,10001005,2/3/2015 12:13:00 PM,212,-23.617415,-46.627390,FTP DL,7,15515,,,GPRS,,,,,1,1,,254.98,,
CTPA,10001005,2/3/2015 12:13:01 PM,213,-23.617305,-46.627362,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:02 PM,214,-23.617200,-46.627337,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:03 PM,215,-23.617005,-46.627292,FTP DL,7,15515,3.52,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:04 PM,216,-23.617005,-46.627292,FTP DL,7,15515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:13:05 PM,217,-23.616917,-46.627270,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:06 PM,218,-23.616837,-46.627252,FTP DL,7,15515,5.11,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:13:07 PM,219,-23.616762,-46.627235,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:08 PM,220,-23.616695,-46.627218,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:09 PM,221,-23.616632,-46.627203,FTP DL,7,15515,4.98,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:10 PM,222,-23.616573,-46.627188,FTP DL,7,15515,,,GPRS,,,,,1,2,,304.732,,
CTPA,10001005,2/3/2015 12:13:11 PM,223,-23.616520,-46.627177,FTP DL,7,15515,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:13:12 PM,224,-23.616468,-46.627165,FTP DL,7,15515,5.45,,GPRS,,,,,1,2,,267.112,,
CTPA,10001005,2/3/2015 12:13:13 PM,225,-23.616385,-46.627148,FTP DL,7,15515,,,GPRS,,,,,2,2,,164.384,,
CTPA,10001005,2/3/2015 12:13:14 PM,226,-23.616385,-46.627148,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:15 PM,227,-23.616352,-46.627142,FTP DL,7,15515,5.56,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:16 PM,228,-23.616323,-46.627137,FTP DL,7,15515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:13:17 PM,229,-23.616302,-46.627133,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:18 PM,230,-23.616287,-46.627130,FTP DL,7,15515,5.74,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:19 PM,231,-23.616263,-46.627127,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:20 PM,232,-23.616232,-46.627120,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:21 PM,233,-23.616192,-46.627112,FTP DL,7,15515,5.53,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:22 PM,234,-23.616142,-46.627100,FTP DL,7,15515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:13:23 PM,235,-23.616078,-46.627088,FTP DL,7,15515,,,GPRS,,,,,2,2,,243.956,,
CTPA,10001005,2/3/2015 12:13:24 PM,236,-23.616005,-46.627075,FTP DL,7,15515,4.89,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:13:25 PM,237,-23.615925,-46.627060,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:26 PM,238,-23.615837,-46.627042,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:27 PM,239,-23.615742,-46.627027,FTP DL,7,15515,5.42,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:28 PM,240,-23.615642,-46.627013,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:29 PM,241,-23.615532,-46.627005,FTP DL,7,15515,4.655,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:30 PM,242,-23.615417,-46.626997,FTP DL,7,15515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:13:31 PM,243,-23.615297,-46.626990,FTP DL,7,15515,,,GPRS,,,,,2,2,,321.527,,
CTPA,10001005,2/3/2015 12:13:32 PM,244,-23.615173,-46.626983,FTP DL,7,15515,,,GPRS,,,,,1,2,,87.313,,
CTPA,10001005,2/3/2015 12:13:33 PM,245,-23.615052,-46.626977,FTP DL,7,15515,,,GPRS,,,,,1,2,819199.9,,,
CTPA,10001005,2/3/2015 12:15:19 PM,246,-23.605672,-46.626367,FTP DL,8,7935,,,,,,,,,,,,,
CTPA,10001005,2/3/2015 12:15:20 PM,247,-23.605672,-46.626367,FTP DL,8,7935,,,GPRS,,,,,2,2,1038629,,,
CTPA,10001005,2/3/2015 12:15:21 PM,248,-23.605563,-46.626318,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:22 PM,249,-23.605518,-46.626298,FTP DL,8,7935,,,GPRS,,,,,1,2,,365.714,,
CTPA,10001005,2/3/2015 12:15:23 PM,250,-23.605518,-46.626298,FTP DL,8,7935,,,GPRS,,,,,2,2,,165.518,,
CTPA,10001005,2/3/2015 12:15:24 PM,251,-23.605423,-46.626257,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:25 PM,252,-23.605423,-46.626257,FTP DL,8,7935,,,GPRS,,,,,2,2,,505.161,,
CTPA,10001005,2/3/2015 12:15:26 PM,253,-23.605367,-46.626232,FTP DL,8,7935,,,GPRS,,,,,2,2,,249.27,,
CTPA,10001005,2/3/2015 12:15:27 PM,254,-23.605240,-46.626178,FTP DL,8,7935,,,GPRS,,,,,2,2,,490.593,,
CTPA,10001005,2/3/2015 12:15:28 PM,255,-23.605240,-46.626178,FTP DL,8,7935,,,GPRS,,,,,2,1,241132.8,228.367,,
CTPA,10001005,2/3/2015 12:15:29 PM,256,-23.605182,-46.626153,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:30 PM,257,-23.605128,-46.626130,FTP DL,8,7935,,,GPRS,,,,,2,2,,377.458,,
CTPA,10001005,2/3/2015 12:15:31 PM,258,-23.605010,-46.626080,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:32 PM,259,-23.605010,-46.626080,FTP DL,8,7935,2.65,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:33 PM,260,-23.604940,-46.626050,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:15:34 PM,261,-23.604860,-46.626015,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:35 PM,262,-23.604777,-46.625978,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:36 PM,263,-23.604608,-46.625905,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:37 PM,264,-23.604608,-46.625905,FTP DL,8,7935,3.75,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:15:38 PM,265,-23.604522,-46.625868,FTP DL,8,7935,,,GPRS,,,,,2,1,,349.727,,
CTPA,10001005,2/3/2015 12:15:39 PM,266,-23.604433,-46.625828,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:15:40 PM,267,-23.604342,-46.625787,FTP DL,8,7935,4.71,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:15:41 PM,268,-23.604157,-46.625707,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:42 PM,269,-23.604062,-46.625665,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:43 PM,270,-23.604062,-46.625665,FTP DL,8,7935,,,GPRS,,,,,2,1,,347.197,,
CTPA,10001005,2/3/2015 12:15:44 PM,271,-23.603965,-46.625622,FTP DL,8,7935,4.11,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:45 PM,272,-23.603868,-46.625580,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:46 PM,273,-23.603685,-46.625498,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:15:47 PM,274,-23.603685,-46.625498,FTP DL,8,7935,5.47,,GPRS,,,,,2,1,,320,,
CTPA,10001005,2/3/2015 12:15:48 PM,275,-23.603530,-46.625430,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:15:49 PM,276,-23.603530,-46.625430,FTP DL,8,7935,,,GPRS,,,,,2,1,,362.436,,
CTPA,10001005,2/3/2015 12:15:50 PM,277,-23.603453,-46.625397,FTP DL,8,7935,5.13,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:51 PM,278,-23.603375,-46.625363,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:52 PM,279,-23.603302,-46.625330,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:53 PM,280,-23.603227,-46.625298,FTP DL,8,7935,5.14,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:54 PM,281,-23.603152,-46.625267,FTP DL,8,7935,,,GPRS,,,,,2,2,,383.373,,
CTPA,10001005,2/3/2015 12:15:55 PM,282,-23.603077,-46.625235,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:56 PM,283,-23.603000,-46.625200,FTP DL,8,7935,5.11,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:57 PM,284,-23.602923,-46.625167,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:58 PM,285,-23.602848,-46.625135,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:15:59 PM,286,-23.602775,-46.625103,FTP DL,8,7935,4.77,,GPRS,,,,,2,1,,312.992,,
CTPA,10001005,2/3/2015 12:16:00 PM,287,-23.602700,-46.625070,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:01 PM,288,-23.602620,-46.625033,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:02 PM,289,-23.602535,-46.624997,FTP DL,8,7935,,,GPRS,,,,,2,1,,325.463,,
CTPA,10001005,2/3/2015 12:16:03 PM,290,-23.602450,-46.624960,FTP DL,8,7935,4.66,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:04 PM,291,-23.602367,-46.624923,FTP DL,8,7935,,,GPRS,,,,,2,2,,268.088,,
CTPA,10001005,2/3/2015 12:16:05 PM,292,-23.602283,-46.624885,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:06 PM,293,-23.602198,-46.624847,FTP DL,8,7935,5.34,,GPRS,,,,,2,2,,297.675,,
CTPA,10001005,2/3/2015 12:16:07 PM,294,-23.602112,-46.624808,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:08 PM,295,-23.602025,-46.624768,FTP DL,8,7935,,,GPRS,,,,,2,1,,355.838,,
CTPA,10001005,2/3/2015 12:16:09 PM,296,-23.601940,-46.624728,FTP DL,8,7935,5.01,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:10 PM,297,-23.601855,-46.624688,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:11 PM,298,-23.601772,-46.624650,FTP DL,8,7935,,,GPRS,,,,,2,1,,328.076,,
CTPA,10001005,2/3/2015 12:16:12 PM,299,-23.601692,-46.624613,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:13 PM,300,-23.601610,-46.624575,FTP DL,8,7935,3.99,,GPRS,,,,,2,2,,251.572,,
CTPA,10001005,2/3/2015 12:16:14 PM,301,-23.601525,-46.624537,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:15 PM,302,-23.601438,-46.624495,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:16 PM,303,-23.601348,-46.624452,FTP DL,8,7935,5.24,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:17 PM,304,-23.601257,-46.624408,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:18 PM,305,-23.601162,-46.624362,FTP DL,8,7935,,,GPRS,,,,,2,1,,271.604,,
CTPA,10001005,2/3/2015 12:16:19 PM,306,-23.601065,-46.624317,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:20 PM,307,-23.600877,-46.624225,FTP DL,8,7935,4.28,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:21 PM,308,-23.600877,-46.624225,FTP DL,8,7935,,,GPRS,,,,,2,2,,345.79,,
CTPA,10001005,2/3/2015 12:16:22 PM,309,-23.600783,-46.624180,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:23 PM,310,-23.600690,-46.624135,FTP DL,8,7935,4.83,,GPRS,,,,,2,1,,225.451,,
CTPA,10001005,2/3/2015 12:16:24 PM,311,-23.600597,-46.624090,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:25 PM,312,-23.600412,-46.624000,FTP DL,8,7935,,,GPRS,,,,,2,1,,187.135,,
CTPA,10001005,2/3/2015 12:16:26 PM,313,-23.600412,-46.624000,FTP DL,8,7935,5.42,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:27 PM,314,-23.600323,-46.623957,FTP DL,8,7935,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:16:28 PM,315,-23.600155,-46.623875,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:29 PM,316,-23.600155,-46.623875,FTP DL,8,7935,5.45,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:30 PM,317,-23.600080,-46.623837,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:31 PM,318,-23.600013,-46.623802,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:32 PM,319,-23.599957,-46.623773,FTP DL,8,7935,4.895,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:33 PM,320,-23.599908,-46.623748,FTP DL,8,7935,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:16:34 PM,321,-23.599868,-46.623728,FTP DL,8,7935,,,GPRS,,,,,2,1,,303.317,,
CTPA,10001005,2/3/2015 12:16:35 PM,322,-23.599833,-46.623712,FTP DL,8,7935,,,GPRS,,,,,1,2,430780.1,,,
CTPA,10001005,2/3/2015 12:16:36 PM,323,-23.599803,-46.623697,FTP DL,8,7935,,,GPRS,,,,,1,1,857725,166.739,,
CTPA,10001005,2/3/2015 12:18:04 PM,324,-23.593677,-46.620803,FTP DL,9,9101,,,GPRS,,,,,,,,,,
CTPA,10001005,2/3/2015 12:18:05 PM,325,-23.593577,-46.620782,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:06 PM,326,-23.593488,-46.620765,FTP DL,9,9101,,,GPRS,,,,,2,2,394795.2,,,
CTPA,10001005,2/3/2015 12:18:07 PM,327,-23.593412,-46.620750,FTP DL,9,9101,,,GPRS,,,,,2,2,1804406,,,
CTPA,10001005,2/3/2015 12:18:08 PM,328,-23.593342,-46.620737,FTP DL,9,9101,,,GPRS,,,,,2,2,910944.4,,,
CTPA,10001005,2/3/2015 12:18:09 PM,329,-23.593277,-46.620723,FTP DL,9,9101,,,GPRS,,,,,2,1,204406.9,,,
CTPA,10001005,2/3/2015 12:18:10 PM,330,-23.593208,-46.620710,FTP DL,9,9101,,,GPRS,,,,,2,1,,406.25,,
CTPA,10001005,2/3/2015 12:18:11 PM,331,-23.593137,-46.620697,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:12 PM,332,-23.593060,-46.620682,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:13 PM,333,-23.592977,-46.620665,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:14 PM,334,-23.592890,-46.620648,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:15 PM,335,-23.592797,-46.620628,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:16 PM,336,-23.592697,-46.620608,FTP DL,9,9101,,,GPRS,,,,,1,1,,254.431,,
CTPA,10001005,2/3/2015 12:18:17 PM,337,-23.592595,-46.620587,FTP DL,9,9101,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:18 PM,338,-23.592488,-46.620563,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:19 PM,339,-23.592383,-46.620540,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:20 PM,340,-23.592285,-46.620518,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:21 PM,341,-23.592202,-46.620502,FTP DL,9,9101,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/3/2015 12:18:22 PM,342,-23.592120,-46.620485,FTP DL,9,9101,,,GPRS,,,,,2,1,898378.7,247.188,,
CTPA,10001005,2/3/2015 12:18:23 PM,343,-23.592037,-46.620467,FTP DL,9,9101,,,GPRS,,,,,2,2,437295.4,183.803,,
CTPA,10001005,2/3/2015 12:18:24 PM,344,-23.591948,-46.620450,FTP DL,9,9101,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:25 PM,345,-23.591948,-46.620450,FTP DL,9,9101,,,GPRS,,,,,2,2,669873.9,,,
CTPA,10001005,2/3/2015 12:18:26 PM,346,-23.591788,-46.620418,FTP DL,9,9101,,,GPRS,,,,,2,2,,291.004,,
CTPA,10001005,2/3/2015 12:18:27 PM,347,-23.591725,-46.620407,FTP DL,9,9101,,,GPRS,,,,,2,1,695957.4,,,
CTPA,10001005,2/3/2015 12:18:28 PM,348,-23.591680,-46.620397,FTP DL,9,9101,,,GPRS,,,,,2,1,448058.4,148.063,,
CTPA,10001005,2/3/2015 12:18:29 PM,349,-23.591647,-46.620390,FTP DL,9,9101,,,GPRS,,,,,2,2,,262.295,,
CTPA,10001005,2/3/2015 12:18:30 PM,350,-23.591623,-46.620387,FTP DL,9,9101,,,GPRS,,,,,1,1,,,,
CTPA,10001005,2/3/2015 12:18:31 PM,351,-23.591608,-46.620383,FTP DL,9,9101,,,GPRS,,,,,1,1,,102.812,,
CTPA,10001005,2/3/2015 12:18:32 PM,352,-23.591598,-46.620380,FTP DL,9,9101,,,GPRS,,,,,1,2,,234.948,,
CTPA,10001005,2/3/2015 12:18:33 PM,353,-23.591592,-46.620380,FTP DL,9,9101,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:34 PM,354,-23.591585,-46.620378,FTP DL,9,9101,,,GPRS,,,,,1,2,379259.1,,,
CTPA,10001005,2/3/2015 12:18:35 PM,355,-23.591577,-46.620377,FTP DL,9,9101,,,GPRS,,,,,1,1,,249.027,,
CTPA,10001005,2/3/2015 12:18:36 PM,356,-23.591567,-46.620375,FTP DL,9,1821,,,GPRS,,,,,,1,,0,,
CTPA,10001005,2/3/2015 12:18:37 PM,357,-23.591548,-46.620373,FTP DL,9,1821,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:38 PM,358,-23.591518,-46.620367,FTP DL,9,1821,,,GPRS,,,,,2,2,0,,,
CTPA,10001005,2/3/2015 12:18:39 PM,359,-23.591483,-46.620360,FTP DL,9,1821,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/3/2015 12:18:40 PM,360,-23.591443,-46.620352,FTP DL,9,1821,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:41 PM,361,-23.591395,-46.620342,FTP DL,9,1821,,,GPRS,,,,,1,1,,412.523,,
CTPA,10001005,2/3/2015 12:18:42 PM,362,-23.591337,-46.620330,FTP DL,9,1821,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:43 PM,363,-23.591270,-46.620315,FTP DL,9,1821,,,GPRS,,,,,1,1,,232.728,,
CTPA,10001005,2/3/2015 12:18:44 PM,364,-23.591198,-46.620300,FTP DL,9,1821,,,GPRS,,,,,1,1,,,,
CTPA,10001005,2/3/2015 12:18:45 PM,365,-23.591122,-46.620285,FTP DL,9,1821,,,GPRS,,,,,1,1,,240.602,,
CTPA,10001005,2/3/2015 12:18:46 PM,366,-23.591037,-46.620268,FTP DL,9,1821,,,GPRS,,,,,2,2,,175.103,,
CTPA,10001005,2/3/2015 12:18:47 PM,367,-23.590950,-46.620250,FTP DL,9,1821,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:48 PM,368,-23.590860,-46.620233,FTP DL,9,1821,,,GPRS,,,,,1,1,879578.2,284.761,,
CTPA,10001005,2/3/2015 12:18:49 PM,369,-23.590770,-46.620213,FTP DL,9,1821,,,GPRS,,,,,1,2,1853043,,,
CTPA,10001005,2/3/2015 12:18:50 PM,370,-23.590673,-46.620195,FTP DL,9,1821,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:51 PM,371,-23.590575,-46.620175,FTP DL,9,1821,,,GPRS,,,,,1,2,734708.5,187.299,,
CTPA,10001005,2/3/2015 12:18:52 PM,372,-23.590478,-46.620157,FTP DL,9,1821,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:18:53 PM,373,-23.590478,-46.620157,FTP DL,9,1821,,,GPRS,,,,,1,2,0,,,
CTPA,10001005,2/3/2015 12:18:54 PM,374,-23.590285,-46.620117,FTP DL,9,1821,,,GPRS,,,,,1,1,1050559,128.876,,
CTPA,10001005,2/3/2015 12:18:55 PM,375,-23.590187,-46.620097,FTP DL,9,1821,,,GPRS,,,,,1,2,450522.7,,,
CTPA,10001005,2/3/2015 12:18:56 PM,376,-23.590087,-46.620077,FTP DL,9,1821,,,GPRS,,,,,1,2,444412.3,180.864,,
CTPA,10001005,2/3/2015 12:18:57 PM,377,-23.589987,-46.620058,FTP DL,9,1821,,,GPRS,,,,,1,1,,,,
CTPA,10001005,2/3/2015 12:18:58 PM,378,-23.589887,-46.620038,FTP DL,9,1821,,,GPRS,,,,,2,1,565941.2,149.358,,
CTPA,10001005,2/3/2015 12:18:59 PM,379,-23.589785,-46.620018,FTP DL,9,1821,,,GPRS,,,,,,,,,,
CTPA,10001005,2/3/2015 12:19:00 PM,380,-23.589680,-46.619995,FTP DL,9,4545,,,GPRS,,,,0,,,,0,,
CTPA,10001005,2/3/2015 12:19:01 PM,381,-23.589572,-46.619973,FTP DL,9,4545,,,GPRS,,-60.25,0,0,,,,,,
CTPA,10001005,2/3/2015 12:19:02 PM,382,-23.589463,-46.619953,FTP DL,9,4545,,,GSM,,-54.67,0,0,,,,48.338,,
CTPA,10001005,2/3/2015 12:19:03 PM,383,-23.589352,-46.619932,FTP DL,9,4545,,,GPRS,,,,,1,1,0,0,,
CTPA,10001005,2/3/2015 12:19:04 PM,384,-23.589352,-46.619932,FTP DL,9,4545,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:19:05 PM,385,-23.589122,-46.619885,FTP DL,9,4545,,,GPRS,,,,,1,1,470804.5,436.222,,
CTPA,10001005,2/3/2015 12:19:06 PM,386,-23.589122,-46.619885,FTP DL,9,4545,,,GPRS,,,,,1,2,,112.875,,
CTPA,10001005,2/3/2015 12:19:07 PM,387,-23.588882,-46.619833,FTP DL,9,4545,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/3/2015 12:19:08 PM,388,-23.588757,-46.619805,FTP DL,9,4545,,,GSM,,,,,,,,,,
CTPA,10001005,2/3/2015 12:19:09 PM,389,-23.588632,-46.619777,FTP DL,9,4545,,,GPRS,,,,,1,1,0,20.486,,
